status,full_url_length,hostname_length,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,full_url_digit_ratio,hostname_digit_ratio,abnormal_domain,random_domain,prefix_suffix,common_terms,punycode,word_count,repeatead_characters,TLD,length_param,email_in_url,dom_in_ip,num_vowels_dom
0,100,24,3,1,0,0,0,0,0,5,0,0,7,0,1,0,0,0,0,0.11,0.0,1,0,0,0,0,11,1,1,41,0,0,23
0,83,21,2,8,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,15,1,1,0,0,0,22
0,46,23,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,1,0,1,1,0,8,1,1,0,0,0,12
1,164,16,3,1,0,1,1,0,2,1,0,0,8,0,1,0,0,0,0,0.25,0.0,1,0,0,1,0,16,1,1,22,0,0,34
1,41,25,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.1951219512195122,0.32,0,0,0,0,0,5,1,1,8,0,0,9
0,45,19,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.022222222222222223,0.05263157894736842,1,0,0,1,0,6,1,1,18,0,0,10
1,39,25,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.20512820512820512,0.32,0,0,0,0,0,6,1,1,0,0,0,8
0,43,25,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,6,1,1,0,0,0,9
0,60,21,1,4,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,9,1,1,0,0,0,18
1,907,29,6,10,0,1,3,0,4,5,0,0,7,0,1,0,3,0,0,0.175303197353914,0.0,0,0,0,0,0,32,1,1,17,0,0,159
1,32,24,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.1875,0.25,0,0,1,0,0,7,1,1,0,0,0,3
1,88,27,5,0,1,1,0,0,2,0,0,0,6,0,1,0,0,0,0,0.011363636363636364,0.0,1,0,0,1,0,15,1,1,9,1,0,27
0,24,16,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,5,1,1,0,0,0,4
0,59,18,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,1,0,0,0,0,8,1,1,24,0,0,15
0,30,15,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,5,1,1,7,0,0,7
1,48,25,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.020833333333333332,0.0,1,0,0,0,0,8,1,1,9,0,0,9
1,49,13,3,0,0,1,0,0,1,1,0,0,3,0,1,0,0,0,0,0.02040816326530612,0.0,1,0,0,0,0,8,1,1,18,0,0,9
1,43,25,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.18604651162790697,0.32,0,0,0,0,0,6,1,1,10,0,0,8
1,35,26,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,0,0,1,0,0,6,1,1,0,0,0,11
0,28,19,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,5,1,1,0,0,0,6
0,88,20,3,5,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.0,0.0,1,0,0,0,0,13,1,1,14,0,0,24
0,22,15,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,1,1,0,0,0,5
1,61,15,2,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0.11475409836065574,0.0,1,0,0,1,0,6,1,1,35,0,0,10
0,29,20,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.06896551724137931,0.1,0,0,0,0,0,5,1,1,0,0,0,5
1,60,16,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.05,0.0,0,0,0,0,0,7,1,1,28,0,0,11
1,43,19,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,8,1,1,0,0,0,12
0,77,20,2,5,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,11,1,1,38,0,0,22
1,30,15,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.03333333333333333,0.06666666666666667,0,0,1,0,0,6,1,1,0,0,0,6
0,33,15,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.030303030303030304,0.0,0,0,0,0,0,7,1,1,0,0,0,6
1,15,4,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.06666666666666667,0.25,0,0,0,0,0,4,1,1,3,0,0,1
0,45,18,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,6,1,1,19,0,0,14
0,52,18,2,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,9,1,1,6,0,0,12
1,116,42,4,0,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0.16379310344827586,0.0,0,0,0,0,0,14,1,1,15,0,0,32
1,51,24,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,7,1,1,8,0,0,15
0,43,18,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,6,1,1,10,0,0,12
0,27,18,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,0,0,1,0,0,6,1,1,0,0,0,7
1,78,44,5,3,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,0,0,1,0,0,13,1,1,0,1,0,23
1,122,46,5,0,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0.1721311475409836,0.0,1,0,0,1,0,15,1,1,0,0,0,27
0,21,13,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,0,0,5,1,1,0,0,0,2
1,29,20,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.06896551724137931,0.1,0,0,0,0,0,5,1,1,0,0,0,7
1,111,24,2,1,0,0,0,0,0,4,0,0,3,0,1,0,0,0,0,0.1981981981981982,0.08333333333333333,0,0,0,0,0,6,1,1,79,0,0,24
0,79,22,3,3,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0.0759493670886076,0.0,0,0,0,0,0,12,1,1,30,0,0,19
0,82,16,2,0,0,0,0,0,1,2,0,0,6,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,9,1,1,6,0,0,27
0,27,18,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,0,0,5,1,1,0,0,0,5
0,45,17,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.022222222222222223,0.0,1,0,0,0,0,7,1,1,0,0,0,11
1,128,14,2,4,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.4453125,0.14285714285714285,0,0,1,0,0,11,1,1,8,0,0,13
0,73,28,2,2,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0.1643835616438356,0.14285714285714285,0,0,0,0,0,11,1,1,0,0,0,17
1,51,27,5,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,1,0,1,1,0,10,1,1,10,0,0,11
0,42,11,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0.0,0.0,1,0,0,0,0,8,1,1,0,0,0,7
1,29,20,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.034482758620689655,0.05,0,0,0,0,0,5,1,1,0,0,0,6
1,62,17,4,0,1,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0.0967741935483871,0.35294117647058826,1,0,0,0,0,10,1,1,9,1,0,14
0,75,35,2,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,9,1,1,21,0,0,24
0,41,17,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,6,1,1,10,0,0,12
0,81,17,3,0,0,0,0,0,0,4,0,2,4,0,1,0,0,0,0,0.04938271604938271,0.0,1,0,0,0,0,9,1,1,46,0,0,22
1,56,19,3,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,1,0.03571428571428571,0.0,1,0,0,0,0,8,1,1,23,0,0,12
1,77,22,1,0,0,1,1,0,1,0,0,0,5,0,1,0,1,0,0,0.18181818181818182,0.0,0,0,0,0,0,9,1,1,0,0,0,19
1,84,16,2,1,0,1,0,0,1,1,0,0,6,0,1,0,0,0,0,0.09523809523809523,0.0,0,0,0,0,0,11,1,1,4,0,0,20
0,50,18,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,6,1,1,19,0,0,15
0,31,23,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,0,0,5,1,1,0,0,0,10
1,127,50,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0.1968503937007874,0.0,0,0,1,0,0,15,1,1,15,0,0,29
1,77,23,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.24675324675324675,0.0,0,0,0,0,0,6,1,1,32,0,0,20
0,55,28,3,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,1,1,1,0,9,1,1,19,0,0,12
1,35,21,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.08571428571428572,0.14285714285714285,0,1,0,0,0,5,1,1,6,0,0,6
1,30,23,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.1,0.13043478260869565,0,0,0,0,0,4,1,1,0,0,0,6
0,41,10,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,6,1,1,9,0,0,9
1,94,28,3,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0.26595744680851063,0.0,0,0,1,0,0,10,1,1,0,0,0,20
0,37,22,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,5,1,1,7,0,0,10
1,38,13,1,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,7,1,1,0,0,0,8
0,55,22,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,8,1,1,18,0,0,14
0,52,27,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.019230769230769232,0.037037037037037035,1,0,0,1,0,7,1,1,16,0,0,10
0,43,18,3,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,8,1,1,11,0,0,14
0,47,14,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,8,1,1,16,0,0,10
0,31,18,2,0,0,0,0,0,1,2,0,0,3,0,1,0,0,0,0,0.12903225806451613,0.2222222222222222,0,0,0,0,0,6,1,1,0,0,0,3
0,20,13,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,4,1,1,0,0,0,5
1,40,31,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,0,0,1,0,0,7,1,1,0,0,0,11
0,22,15,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.09090909090909091,0.13333333333333333,0,0,0,0,0,4,1,1,0,0,0,2
1,23,14,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,5,1,1,0,0,0,5
0,38,18,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,6,1,1,5,0,0,8
0,54,15,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0.07407407407407407,0.0,0,0,0,0,0,9,1,1,10,0,0,13
1,39,31,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,0,0,1,0,0,7,1,1,0,0,0,10
0,50,15,2,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,8,1,1,27,0,0,13
0,25,16,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,5,1,1,0,0,0,4
1,28,21,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.21428571428571427,0.2857142857142857,0,0,0,0,0,4,1,1,0,0,0,5
0,74,19,2,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,10,1,1,29,0,0,21
1,39,17,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,5,1,1,9,0,0,11
0,22,14,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,5,1,1,0,0,0,4
0,31,19,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,1,0,1,1,0,7,1,1,0,0,0,6
0,58,20,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,8,1,1,22,0,0,18
0,50,16,1,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0.0,0.0,1,0,0,0,0,5,1,1,21,0,0,17
1,33,25,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,0,0,1,0,0,7,1,1,0,0,0,8
1,30,10,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,1,0,1,0,0,7,1,1,6,0,0,6
1,32,14,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.0625,0.0,0,0,0,0,0,6,1,1,1,0,0,3
1,33,12,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,5,1,1,12,0,0,7
0,64,14,2,0,0,0,0,0,0,4,0,0,4,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,6,1,1,31,0,0,15
1,41,32,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.17073170731707318,0.21875,0,0,0,0,0,5,1,1,0,0,0,8
1,87,18,7,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0.011494252873563218,0.0,1,0,0,0,0,16,1,1,10,0,0,23
1,76,49,4,5,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.02631578947368421,0.04081632653061224,0,1,1,0,0,13,1,1,10,0,0,22
1,54,26,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.1111111111111111,0.0,0,0,0,0,0,8,1,1,11,0,0,11
1,31,14,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,4,1,1,9,0,0,9
1,70,14,2,0,0,1,0,0,1,0,0,0,6,0,1,0,0,0,0,0.14285714285714285,0.0,0,0,0,0,0,10,1,1,19,0,0,18
1,113,17,5,1,1,1,0,0,1,0,0,0,10,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,19,1,1,9,1,0,30
0,30,22,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,5,1,1,0,0,0,6
1,92,22,2,1,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0.14130434782608695,0.0,0,0,0,0,0,11,1,1,0,0,0,20
0,51,11,3,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.0392156862745098,0.0,1,0,0,1,0,9,1,1,20,0,0,11
0,42,25,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,5,1,1,8,0,0,15
1,32,24,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,5,1,1,0,0,0,8
1,77,23,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.2857142857142857,0.0,0,0,0,0,0,6,1,1,32,0,0,21
0,45,21,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,6,1,1,16,0,0,13
0,30,18,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,0,0,5,1,1,3,0,0,7
0,48,17,2,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,9,1,1,0,0,0,13
1,74,14,3,0,0,0,0,0,0,2,0,0,8,0,1,0,0,0,0,0.06756756756756757,0.0,0,0,0,0,0,11,1,1,10,0,0,18
0,74,13,2,7,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,12,1,1,52,0,0,21
0,25,16,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.04,0.0625,1,0,0,0,0,5,1,1,0,0,0,3
0,47,29,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0425531914893617,0.0,0,1,0,0,0,6,1,1,8,0,0,12
0,32,11,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.03125,0.0,0,0,0,0,0,5,1,1,13,0,0,3
1,48,36,2,3,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0.020833333333333332,0.0,0,0,1,0,0,9,1,1,0,0,0,9
1,74,17,2,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0.22972972972972974,0.0,0,0,0,0,0,7,1,1,32,0,0,15
1,51,43,3,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.19607843137254902,0.23255813953488372,0,1,1,0,0,8,1,1,0,0,0,12
0,56,16,2,0,0,0,0,0,0,3,0,0,4,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,6,1,1,29,0,0,14
1,29,20,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.06896551724137931,0.1,0,0,0,0,0,5,1,1,0,0,0,6
0,48,17,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,8,1,1,10,0,0,11
0,46,15,2,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,8,1,1,23,0,0,13
1,169,17,1,1,0,1,2,0,5,0,0,4,7,0,1,0,0,0,0,0.15976331360946747,0.0,0,0,0,0,0,18,1,1,0,0,0,32
0,38,22,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,6,1,1,8,0,0,10
1,47,21,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,8,1,1,0,0,0,10
1,108,20,3,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0.25,0.0,0,0,0,0,0,12,1,1,0,0,0,22
0,26,17,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,5,1,1,0,0,0,7
1,84,6,3,0,0,1,2,0,3,2,0,3,3,0,1,0,2,0,0,0.17857142857142858,0.0,0,0,0,0,0,17,1,1,8,0,0,12
0,55,16,2,0,0,0,0,0,0,5,0,0,4,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,6,1,1,25,0,0,17
1,39,30,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.10256410256410256,0.13333333333333333,0,1,1,0,0,6,1,1,0,0,0,10
0,27,19,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,5,1,1,0,0,0,8
0,16,8,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,4,1,1,0,0,0,5
0,44,21,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,6,1,1,15,0,0,13
0,29,11,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,0,0,1,0,0,6,1,1,4,0,0,6
0,27,19,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,1,0,0,6,1,1,0,0,0,8
1,40,24,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,6,1,1,0,0,0,11
0,28,19,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,5,1,1,0,0,0,5
1,30,21,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.03333333333333333,0.047619047619047616,0,0,0,0,0,5,1,1,0,0,0,6
1,125,50,4,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0.144,0.0,0,0,1,0,0,15,1,1,0,0,0,33
1,21,11,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,4,1,1,1,0,0,4
1,248,14,2,0,0,1,2,0,2,1,0,0,6,0,1,0,20,0,0,0.23790322580645162,0.0,0,0,0,0,0,33,1,1,9,0,0,50
1,40,19,1,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0.05,0.0,0,0,0,0,0,6,1,1,3,0,0,10
0,64,22,2,3,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0.125,0.0,1,0,0,1,0,12,1,1,0,0,0,12
0,77,27,2,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,9,1,1,33,0,0,23
1,43,25,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.18604651162790697,0.32,0,0,0,0,0,6,1,1,0,0,0,9
1,62,19,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.3064516129032258,0.0,1,0,0,0,0,6,1,1,32,0,0,9
1,32,8,1,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0.03125,0.0,0,0,0,0,0,6,1,1,6,0,0,6
0,18,10,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,0,0,5,1,1,0,0,0,2
1,95,13,3,1,0,1,0,0,1,1,0,0,8,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,14,1,1,9,0,0,27
1,49,30,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.14285714285714285,0.23333333333333334,0,1,0,0,0,7,1,1,5,0,0,13
0,98,13,2,13,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,18,1,1,76,0,0,31
1,268,13,7,1,0,1,3,0,4,1,0,0,8,0,1,0,0,3,0,0.19402985074626866,0.15384615384615385,1,0,0,0,0,26,1,1,17,0,0,46
1,101,18,4,1,1,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0.06930693069306931,0.0,0,0,1,0,0,12,1,1,3,1,0,22
1,21,13,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.047619047619047616,0.07692307692307693,0,0,0,0,0,4,1,1,0,0,0,4
0,24,15,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,5,1,1,0,0,0,4
0,37,16,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,6,1,1,7,0,0,11
1,246,15,2,0,0,1,2,0,3,1,0,0,8,0,1,0,4,0,0,0.4065040650406504,0.0,0,0,0,0,0,20,1,1,9,0,0,40
1,77,26,2,0,0,1,2,0,3,0,0,0,5,0,1,0,0,0,0,0.14285714285714285,0.0,1,0,0,1,0,12,1,1,0,0,0,13
1,39,26,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,6,1,1,5,0,0,12
0,33,16,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,5,1,1,8,0,0,7
1,33,26,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,4,1,1,0,0,0,8
1,34,15,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,6,1,1,0,0,0,8
1,242,19,14,0,0,1,3,0,4,0,0,0,11,0,3,0,0,0,0,0.1446280991735537,0.0,0,0,0,0,0,31,1,1,12,0,0,59
1,38,29,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,0,1,0,0,0,5,1,1,0,0,0,9
0,36,29,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.0,0.0,0,0,1,0,0,5,1,1,0,0,0,9
1,39,31,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,7,1,1,0,0,0,9
0,55,16,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,6,1,1,25,0,0,18
0,81,25,3,1,0,0,0,0,0,2,0,0,6,0,1,0,0,0,0,0.09876543209876543,0.0,0,0,0,0,0,10,1,1,34,0,0,21
0,20,13,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,4,1,1,0,0,0,4
0,54,31,2,1,0,0,0,0,0,0,0,1,4,0,1,0,0,0,1,0.037037037037037035,0.0,0,1,1,0,0,8,1,1,0,0,0,13
1,81,19,2,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0.20987654320987653,0.0,1,0,0,1,0,9,1,1,0,0,0,18
1,38,30,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,1,0,0,6,1,1,0,0,0,11
0,45,18,2,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,9,1,1,0,0,0,14
1,94,27,2,0,0,0,0,0,0,1,0,0,8,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,10,1,1,12,0,0,30
1,52,17,2,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0.0,0.0,0,0,1,0,0,9,1,1,6,0,0,13
0,79,13,2,6,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,12,1,1,0,0,0,24
1,35,26,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.08571428571428572,0.11538461538461539,0,0,0,0,0,7,1,1,0,0,0,5
0,40,32,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,5,1,1,0,0,0,10
1,37,20,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,7,1,1,5,0,0,11
1,33,22,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,1,0,0,0,0,6,1,1,0,0,0,6
0,22,13,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,0,0,5,1,1,0,0,0,3
1,16,4,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,4,1,1,4,0,0,0
1,57,21,2,0,0,0,0,0,0,0,0,1,6,0,1,0,0,0,1,0.07017543859649122,0.0,0,0,0,0,0,10,1,1,12,0,0,14
1,123,30,2,2,0,0,0,0,0,3,0,0,7,0,3,0,0,0,0,0.13008130081300814,0.2,0,1,1,0,0,11,1,1,46,0,0,24
0,114,18,2,11,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.008771929824561403,0.0,1,0,0,1,0,18,1,1,0,0,0,33
